,place_full_name,place_name,Tweet_string,created_at_date,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
13995,,,oh ruokday week againnnthi annual friendli remind ask someon ok unless your preparexexxa,2019-09-10,0,0,0,0,1,0,1,0,0,1
13996,,,oh ruokday week againnnthi annual friendli remind ask someon ok unless your preparexexxa,2019-09-10,0,0,0,0,1,0,1,0,0,1
13997,,,oh ruokday week againnnthi annual friendli remind ask someon ok unless your prepar answer,2019-09-10,0,0,0,0,1,0,1,0,0,1
13998,,,week im take time spread awar ruokdaynnwednesday thursday week pm aest well talxexxa,2019-09-10,0,1,0,0,0,0,0,0,0,0
13999,,,affect australian workforcennruok ruokdaynn,2019-09-10,0,0,0,0,0,0,0,0,0,0
14000,,,yesterday wspd tomorrow ruokday year want acknowledg peopl lost play role prevent suicid start convers reduc stigma seek helpadvic check friend learn ,2019-09-10,1,3,1,2,1,2,2,2,0,1
14001,,,tomorrow ruokday prepar learn four step lifechang convers xexx ask r u ok listen encourag action check xexx trustthesign ,2019-09-10,0,1,0,0,0,0,2,0,0,0
14002,,,week im take time spread awar ruokdaynnwednesday thursday week pm aest well talxexxa,2019-09-10,0,1,0,0,0,0,0,0,0,0
14003,,,week im take time spread awar ruokdaynnwednesday thursday week pm aest well talxexxa,2019-09-10,0,1,0,0,0,0,0,0,0,0
14004,"Sydney, New South Wales",Sydney,ruokday great annual day awkward youxexxr work colleagu actual isnxexxt okay idea respond say,2019-09-10,0,0,0,0,0,0,1,0,0,0
14005,,,xfxfxaxatomorrowxfxfxaxathursday septemb ruokday live pm acst rais money theyxexxa,2019-09-10,1,1,0,0,1,0,1,0,1,1
14006,,,week im take time spread awar ruokdaynnwednesday thursday week pm aest well talxexxa,2019-09-10,0,1,0,0,0,0,0,0,0,0
14007,,,week im take time spread awar ruokdaynnwednesday thursday week pm aest well talxexxa,2019-09-10,0,1,0,0,0,0,0,0,0,0
14008,,,xfxfxaxatomorrowxfxfxaxathursday septemb ruokday live pm acst rais money theyxexxa,2019-09-10,1,1,0,0,1,0,1,0,1,1
14009,,,ruokday thursday septemb year encourag everyon trust sign trust gut amp ask r u ok ixexxa,2019-09-10,0,0,1,0,0,0,0,0,0,2
14010,,,healthi eat tip budget lunch display beauti day chat health ruokday ,2019-09-10,0,0,0,0,0,0,1,0,0,1
14011,,,ruokday thursday septemb year encourag everyon trust sign trust gut amp ask r u ok ixexxa,2019-09-10,0,0,1,0,0,0,0,0,0,2
14012,,,tomorrow ruokday tri increas awar whilst support rais money pleas help help give whatev thank advanc generos mean lot trustthesign trustyourgut,2019-09-10,1,3,0,1,1,1,1,1,1,1
14013,,,r u ok day thursday septemb year key theme trust sign trust gut amp ask r u ok,2019-09-10,0,0,1,0,0,0,0,0,0,2
14014,,,affect australian workforcennruok ruokdaynn,2019-09-10,0,0,0,0,0,0,0,0,0,0
14015,,,r u ok day thursday septemb year key theme trust sign trust gut amp ask r u ok,2019-09-10,0,0,1,0,0,0,0,0,0,2
14016,,,tomorrow ruokday time talk age care podcast guest today mission chang landscap wellb age care australia import thoughtprovok convers ,2019-09-10,0,2,0,0,0,0,1,0,0,0
14017,,,join commun celebr r u ok day kiama via ruokday,2019-09-10,0,0,0,0,0,0,1,0,0,0
14018,,,rememb check itxexx ok okn nruokday ruok ruokeveryday itsoktonotbeok coffeechat ,2019-09-10,0,0,0,0,0,0,0,0,0,0
14019,,,today world suicid prevent day brave enough start convers matter someon todaynitsokaynoxexxa,2019-09-10,0,1,0,1,0,0,0,0,0,0
14020,,,today world suicid prevent day brave enough start convers matter someon todaynitsokaynottobeokay suicideawar mentalhealth stigma depress anxieti suicideprevent ruokday beyondblu worldsuicidepreventionday ,2019-09-10,1,1,1,3,0,2,0,2,0,0
14021,,,thursday r u ok day pick pin pen wristband simul centr liverpool letxexx makxexxa,2019-09-10,0,0,0,0,0,0,1,0,0,0
14022,,,xfxfxaxatomorrowxfxfxaxathursday septemb ruokday live pm acst rais money work support peopl risk suicid pleas come show support either donat use ruok chat twitch ,2019-09-10,1,3,0,2,1,3,1,1,1,2
14023,,, spot know last year lead ruokday heap peopl comment ruokthem thread say gonna boycott schoolwork didnt want face embarass bombard r u oksnnit drove vulner ppl seclus,2019-09-10,1,0,0,1,0,2,1,0,0,0
14024,,,ruokday thursday septemb year encourag everyon trust sign trust gut amp ask r u ok ixexxa,2019-09-10,0,0,1,0,0,0,0,0,0,2
14025,,,ruokday thursday septemb year encourag everyon trust sign trust gut amp ask r u ok ixexxa,2019-09-10,0,0,1,0,0,0,0,0,0,2
14026,,,r u ok day thursday septemb year key theme trust sign trust gut amp ask r u ok,2019-09-10,0,0,1,0,0,0,0,0,0,2
14027,,,ask question go r u ok trustthesign ruokday ,2019-09-10,0,0,0,0,0,0,1,0,0,0
14028,,, stop nasti old bastard accept right thing justic final kid sexual abus author ruokday,2019-09-10,0,0,1,0,0,1,1,1,0,1
14029,,,thursday r u ok day pick pin pen wristband simul centr liverpool letxexx make sure look colleagu welfar everyday thursday swsydunsw unswmedicin unsw ruok ruokday ,2019-09-10,0,0,0,0,0,0,1,0,0,0
14030,,, ixexxv video togeth use anim content r u ok websit ixexxl share around workplac ruokday thank team ,2019-09-10,0,1,0,0,2,0,2,0,0,3
14031,,,ruokday thursday septemb year encourag everyon trust sign trust gut amp ask r u ok ixexxa,2019-09-10,0,0,1,0,0,0,0,0,0,2
14032,,,ruokday thursday septemb year encourag everyon trust sign trust gut amp ask r u ok ixexxa,2019-09-10,0,0,1,0,0,0,0,0,0,2
14033,,,join commun celebr r u ok day kiama via ruokday,2019-09-10,0,0,0,0,0,0,1,0,0,0
14034,,,im one peopl walk life black dog side ive fought suicid timesand live fear catch next time nnim shaken core loss danni frawley hug love one hold closennruokday,2019-09-10,2,1,0,2,2,3,3,2,1,1
14035,,,ask question arent sure someon ok could chang thier life ruokday ,2019-09-10,0,0,0,0,0,0,1,0,0,0
14036,,,ruokday thursday septemb year encourag everyon trust sign trust gut amp ask r u ok ixexxa,2019-09-10,0,0,1,0,0,0,0,0,0,2
14037,,,favourit quot xexcxa world anyth kind xexcxa life love sure share love need remind matter xfxfxxb ruok ruokday worldsuicidepreventionday ,2019-09-10,0,1,0,0,4,0,4,0,0,2
14038,,,join commun celebr r u ok day kiama via ruokday,2019-09-10,0,0,0,0,0,0,1,0,0,0
14039,,,join commun celebr r u ok day kiama via ruokday,2019-09-10,0,0,0,0,0,0,1,0,0,0
14040,,,join commun celebr r u ok day kiama via ruokday,2019-09-10,0,0,0,0,0,0,1,0,0,0
14041,,,ask question arent sure someon ok could chang thier life ruokday ,2019-09-10,0,0,0,0,0,0,1,0,0,0
14042,,,ruokday thursday septemb year encourag everyon trust sign trust gut amp ask r u ok ixexxa,2019-09-10,0,0,1,0,0,0,0,0,0,2
14043,,,thursday kii silent second everi hour xfxfxaxab hope silenc act axexxa,2019-09-10,0,1,0,0,1,0,1,0,1,1
14044,,,ruokday thursday septemb year encourag everyon trust sign trust gut amp ask r u ok ixexxa,2019-09-10,0,0,1,0,0,0,0,0,0,2
14045,,,r u ok day thursday septemb year key theme trust sign trust gut amp ask r u ok,2019-09-10,0,0,1,0,0,0,0,0,0,2
14046,,,ruokday thursday septemb mental health someth impact peopl year round along interestinxexxa,2019-09-10,0,0,0,0,0,0,0,0,0,0
14047,,,stronger togethernnthi messag deadli aborigin mental health worker sue larissa paxexxa,2019-09-10,1,0,0,0,0,1,0,1,0,0
14048,,,wspd amp ruokday amaz intit begin doesnt work like thisnaxexxchappi ruokday youxexxa,2019-09-10,0,0,0,0,0,0,0,0,0,0
14049,,,thursday kii silent second everi hour xfxfxaxab hope silenc act axexxa,2019-09-10,0,1,0,0,1,0,1,0,1,1
14050,,,r u ok day thursday septemb year key theme trust sign trust gut amp ask r u ok,2019-09-10,0,0,1,0,0,0,0,0,0,2
14051,,,xexxxefxbxfnnmi armour shini cover scar mani battl sever mental illnessnnmi soul sxexxa,2019-09-10,1,0,1,1,0,2,0,1,0,1
14052,,,r u ok day thursday septemb year key theme trust sign trust gut amp ask r u ok,2019-09-10,0,0,1,0,0,0,0,0,0,2
14053,,,today worldsuicidepreventionday amp ruokday thursday lost love due black dog suicid amp depress import alway check ur mate even smile hide unhappi person start make st convo hello how ur day,2019-09-10,0,1,0,2,2,3,3,3,1,2
14054,,,convers friend school someth doesnt seem right new video seri shoxexxa,2019-09-10,0,0,0,0,1,0,1,0,0,2
14055,,,great lunch local local commun servic organis check otxexxa,2019-09-10,0,0,0,0,0,0,0,0,0,0
14056,,,r u ok day thursday septemb year key theme trust sign trust gut amp ask r u ok ruokday thank superb r u ok day video ,2019-09-10,0,0,1,0,0,0,1,0,0,2
14057,,,ruokday thursday septemb year encourag everyon trust sign trust gut amp ask r u ok ixexxa,2019-09-10,0,0,1,0,0,0,0,0,0,2
14058,,,scienc harsh mistress univers administr make easier dont afraid ask ruok ruokday day ,2019-09-10,1,0,1,1,0,2,0,0,0,0
14059,,,kind compass check other ask xexxar okxexx xfxfxx wspd ruokday ,2019-09-10,0,0,0,0,1,0,1,0,0,2
14060,"Portland (Vic.), Victoria",Portland (Vic.),base new info import pleas reach struggl pleas talk dont leav late feel famili who hurt new info u never know mentalhealthawar ripdannyfrawley ruokday worldsuicidepreventionday ,2019-09-10,1,2,0,3,0,4,1,4,0,1
14061,,,ruokday thursday septemb year encourag everyon trust sign trust gut amp ask r u ok ixexxa,2019-09-10,0,0,1,0,0,0,0,0,0,2
14062,,,cara link health thursday inform come take carexexxa,2019-09-10,0,0,0,0,0,0,0,0,0,1
14063,,,convers friend school someth doesnt seem right new video seri shoxexxa,2019-09-10,0,0,0,0,1,0,1,0,0,2
14064,,,pm speak letter griev mother lost yr old son suicid ad unbear hurtxexxa,2019-09-10,0,2,0,0,1,2,1,2,0,1
14065,,,take minut chang lifenwspdnnworldsucidepreventionday suicideprevent suicidepreventionday letstalk itsoktotalk changealif ruokday ruok areyouok preventsuicid ,2019-09-10,0,0,0,0,0,0,0,0,0,0
14066,,,week im take time spread awar ruokdaynnwednesday thursday week pm aest well talxexxa,2019-09-10,0,1,0,0,0,0,0,0,0,0
14067,,,week im take time spread awar ruokdaynnwednesday thursday week pm aest well talxexxa,2019-09-10,0,1,0,0,0,0,0,0,0,0
14068,,,pm speak letter griev mother lost yr old son suicid ad unbear hurtxexxa,2019-09-10,0,2,0,0,1,2,1,2,0,1
14069,,,great lunch local local commun servic organis check otxexxa,2019-09-10,0,0,0,0,0,0,0,0,0,0
14070,,,know suicid lead caus death peopl age uknwspdnworldsucidepreventionday suicideprevent suicidepreventionday letstalk itsoktotalk changealif ruokday ruok areyouok preventsuicid ,2019-09-10,1,1,1,1,0,1,1,1,1,0
14071,,,student link arm oval yesterday show support ruok day held thursday septemb ruokday gottabeatwssc ,2019-09-10,0,0,0,0,0,0,0,0,0,1
14072,,,thur sept join campu yummi food xfxfxex anim snuggl xfxfxx art session xfxfxexa yoga xfxfxaxxfxfxfxbcxexxdxexxxefxbxf mini massag xfxfxxxfxfxfxbc good chat xfxfxxa fellow student ruokday ,2019-09-10,0,2,0,0,3,0,5,1,2,3
14073,,,great lunch local local commun servic organis check otxexxa,2019-09-10,0,0,0,0,0,0,0,0,0,0
14074,,,kind compass check other ask xexxar okxexx xfxfxx wspd ruokday ,2019-09-10,0,0,0,0,1,0,1,0,0,2
14075,,,kind compass check other ask xexxar okxexx xfxfxx wspd ruokday ,2019-09-10,0,0,0,0,1,0,1,0,0,2
14076,,,thursday kii silent second everi hour xfxfxaxab hope silenc act axexxa,2019-09-10,0,1,0,0,1,0,1,0,1,1
14077,,,ruokday thursday septemb year encourag everyon trust sign trust gut amp ask r u ok ixexxa,2019-09-10,0,0,1,0,0,0,0,0,0,2
14078,,,mean r u oknim stuck flowerpot thinknxfxfxcxbxfxfxxbexfxfxcxbxfxfxxbexfxfxaxxfxfxxbexfxfxcxbaxfxfxxbexfxfxcxbnwombat ruok ruokday ruok lixexxa,2019-09-10,0,0,0,0,0,0,0,0,0,0
14079,,,week im take time spread awar ruokdaynnwednesday thursday week pm aest well talxexxa,2019-09-10,0,1,0,0,0,0,0,0,0,0
14080,,,day like ruokday amp wspd tri amp remov stigma creat open discours suicid mental healtxexxa,2019-09-10,1,0,1,1,0,1,0,1,0,0
14081,,,day like ruokday amp wspd tri amp remov stigma creat open discours suicid mental health reach peopl commun someon know experienc distress call lifelin visit ,2019-09-10,2,0,2,2,0,2,1,2,1,0
14082,,,week im take time spread awar ruokdaynnwednesday thursday week pm aest well talxexxa,2019-09-10,0,1,0,0,0,0,0,0,0,0
14083,,,today worldsuicidepreventionday thursday ruokday pleas afraid ask someon theyxexxr feel give someon space open happen ,2019-09-10,0,2,0,2,0,2,0,1,0,0
14084,"Goulburn, New South Wales",Goulburn,great lunch local local commun servic organis check world suicid prevent day wspd lead ruokday later week ,2019-09-10,0,0,0,1,0,0,1,0,0,0
14085,,,lot shelf help read amp inspir ruokday ,2019-09-10,0,0,0,0,0,0,0,0,0,0
14086,,,thursday kii silent second everi hour xfxfxaxab hope silenc act axexxa,2019-09-10,0,1,0,0,1,0,1,0,1,1
14087,,,week im take time spread awar ruokdaynnwednesday thursday week pm aest well talxexxa,2019-09-10,0,1,0,0,0,0,0,0,0,0
14088,,,support r u ok day thur sep head norfolk hotel social dog compani invit commun feel good travelandlifestyl ruokday ,2019-09-10,0,1,0,0,1,0,1,0,1,1
14089,,,xfxfxcxf mark worldsuicidepreventionday need start turn toward ea otheramp learn sempi firstrespond commuxexxa,2019-09-10,0,1,0,0,0,0,1,0,0,0
14090,,,r u ok day thursday septemb nation day action dedic remind everyon ask xexxcar okxexxa,2019-09-10,0,0,0,0,0,0,1,0,0,1
14091,,,week im take time spread awar ruokdaynnwednesday thursday week pm aest well talxexxa,2019-09-10,0,1,0,0,0,0,0,0,0,0
14092,,,r u ok day thursday septemb nation day action dedic remind everyon ask xexxcar okxexxd nncheck download pack workplac school communityservic trusthesign ,2019-09-10,0,0,0,0,0,0,1,0,0,2
14093,,,r u ok day thursday septemb year key theme trust sign trust gut amp ask r u ok,2019-09-10,0,0,1,0,0,0,0,0,0,2
14094,,,week im take time spread awar ruokdaynnwednesday thursday week pm aest well talxexxa,2019-09-10,0,1,0,0,0,0,0,0,0,0
14095,,,look like stargat fund hold wednesday thursday awesom continu amaz way talk mental health commun wider commun ruokday ,2019-09-10,0,0,0,0,0,0,1,0,0,0
14096,,,week im take time spread awar ruokdaynnwednesday thursday week pm aest well talxexxa,2019-09-10,0,1,0,0,0,0,0,0,0,0
14097,,,dont know streamer week find everi week pixel commun discuss what mind good bad amp week staff chat ad extra support come amp lurk join ruokday ,2019-09-10,1,1,1,1,1,2,3,1,1,1
14098,,,notic young person friend famili member colleagu becom withdrawn lose interest usual fun activ unabl concentr look sign reach learn sign gtgt ruokday youngpeopl ,2019-09-10,1,2,1,1,3,1,6,1,2,2
14099,,,pm speak letter griev mother lost yr old son suicid ad unbear hurtxexxa,2019-09-10,0,2,0,0,1,2,1,2,0,1
14100,,,stronger togethernnthi messag deadli aborigin mental health worker sue larissa paxexxa,2019-09-10,1,0,0,0,0,1,0,1,0,0
14101,,,week im take time spread awar ruokdaynnwednesday thursday week pm aest well talxexxa,2019-09-10,0,1,0,0,0,0,0,0,0,0
14102,,,liter ask day year except ruokday feel tokenist surveil statelik,2019-09-10,0,0,0,0,0,0,0,0,0,0
14103,,,xfxfxcxf mark worldsuicidepreventionday need start turn toward ea otheramp learn sempi firstrespond commuxexxa,2019-09-10,0,1,0,0,0,0,1,0,0,0
14104,,,week im take time spread awar ruokdaynnwednesday thursday week pm aest well talxexxa,2019-09-10,0,1,0,0,0,0,0,0,0,0
14105,,,xfxfxcxf mark worldsuicidepreventionday need start turn toward ea otheramp learn sempi firstrespond commun skill instead wait fund amp servic save let reduc loneli amp suicid calltoarm ruokday ruok ,2019-09-10,0,2,0,0,1,1,2,1,0,1
14106,,,stronger togethernnthi messag deadli aborigin mental health worker sue larissa paxexxa,2019-09-10,1,0,0,0,0,1,0,1,0,0
14107,,,wspd amp ruokday amaz intit begin doesnt work like thisnaxexxchappi ruokday okxexxdnbxexxcy know ixexxv actual suicid thoughtsxexxdnask famili friend student employe theyxexxr cope regularli anual ,2019-09-10,0,0,0,0,1,0,2,0,0,2
14108,,,health safeti wellb peopl hand partner former tv amp radio hostxexxa,2019-09-10,0,0,0,0,0,0,2,0,0,0
14109,,,week im take time spread awar ruokdaynnwednesday thursday week pm aest well talxexxa,2019-09-10,0,1,0,0,0,0,0,0,0,0
14110,,,week im take time spread awar ruokdaynnwednesday thursday week pm aest well talk check around younnther staff chat help meaning ask around ruok xexcxa ,2019-09-10,0,1,0,0,0,0,1,0,0,0
14111,,,xexxxefxbxfnnmi armour shini cover scar mani battl sever mental illnessnnmi soul sxexxa,2019-09-10,1,0,1,1,0,2,0,1,0,1
14112,,,ruokday thursday septemb year encourag everyon trust sign trust gut amp ask r u ok ixexxa,2019-09-10,0,0,1,0,0,0,0,0,0,2
14113,,,australia celebr r u ok day septemb xcxana nation day action wexexxr encourag everyon toxcxatrust sign trust gut amp ask r uxcxaoknnlearn morexcxan trustthesign trustyourgut ruok dentistwestryd ,2019-09-10,0,0,1,0,0,0,1,0,0,2
14114,,,australia celebr r u ok day septemb xcxana nation day action wexexxr encourag everyon toxcxatrust sign trust gut amp ask r uxcxaoknnlearn morexcxan trustthesign trustyourgut ruok dentistpreston ,2019-09-10,0,0,1,0,0,0,1,0,0,2
14115,,,australia celebr r u ok day septemb xcxana nation day action wexexxr encourag everyon toxcxatrust sign trust gut amp ask r uxcxaoknnlearn morexcxan trustthesign trustyourgut ruok dentistthornton ,2019-09-10,0,0,1,0,0,0,1,0,0,2
14116,,,australia celebr r u ok day septemb xcxana nation day action wexexxr encourag everyon toxcxatrust sign trust gut amp ask r uxcxaoknnlearn morexcxan trustthesign trustyourgut ruok dentistnorthmead ,2019-09-10,0,0,1,0,0,0,1,0,0,2
14117,,,thursday kii silent second everi hour xfxfxaxab hope silenc act axexxa,2019-09-10,0,1,0,0,1,0,1,0,1,1
14118,,,australia celebr r u ok day septemb xcxana nation day action wexexxr encourag everyon toxcxatrust sign trust gut amp ask r uxcxaoknnlearn morexcxan trustthesign trustyourgut ruok dentistwarn ,2019-09-10,0,0,1,0,0,0,1,0,0,2
14119,,,australia celebr r u ok day septemb xcxana nation day action wexexxr encourag everyon toxcxatrust sign trust gut amp ask r uxcxaoknnlearn morexcxan trustthesign trustyourgut ruok dentistkallangur ,2019-09-10,0,0,1,0,0,0,1,0,0,2
14120,,,see who struggl isnt alway obviou one simpl question work colleagu could chang life ask ruok listen dont judg explor next step make time checkin visit info nruok ruokday trustthesign,2019-09-10,0,1,0,0,0,0,2,0,0,0
14121,,,ruokday one week away involv learn trust sign trust gut amp ask ruok conversatxexxa,2019-09-10,0,0,1,0,0,0,1,0,0,2
14122,,,australia celebr r u ok day septemb xcxana nation day action wexexxr encourag everyon toxcxatrust sign trust gut amp ask r uxcxaoknnlearn morexcxan trustthesign trustyourgut ruok dentistmayfield ,2019-09-10,0,0,1,0,0,0,1,0,0,2
14123,,,australia celebr r u ok day septemb xcxana nation day action wexexxr encourag everyon toxcxatrust sign trust gut amp ask r uxcxaoknnlearn morexcxan trustthesign trustyourgut ruok dentistmainbeach ,2019-09-10,0,0,1,0,0,0,1,0,0,2
14124,,,australia celebr r u ok day septemb xcxana nation day action wexexxr encourag everyon toxcxatrust sign trust gut amp ask r uxcxaoknnlearn morexcxan trustthesign trustyourgut ruok dentistforst ,2019-09-10,0,0,1,0,0,0,1,0,0,2
14125,,,australia celebr r u ok day septemb xcxana nation day action wexexxr encourag everyon toxcxatrust sign trust gut amp ask r uxcxaoknnlearn morexcxan trustthesign trustyourgut ruok dentistglenwaverley ,2019-09-10,0,0,1,0,0,0,1,0,0,2
14126,,,australia celebr r u ok day septemb xcxana nation day action wexexxr encourag everyon toxcxatrust sign trust gut amp ask r uxcxaoknnlearn morexcxan trustthesign trustyourgut ruok dentistcardiff ,2019-09-10,0,0,1,0,0,0,1,0,0,2
14127,,,xexxxefxbxfnnmi armour shini cover scar mani battl sever mental illnessnnmi soul sxexxa,2019-09-10,1,0,1,1,0,2,0,1,0,1
14128,,,australia celebr r u ok day septemb xcxana nation day action wexexxr encourag everyon toxcxatrust sign trust gut amp ask r uxcxaoknnlearn morexcxan trustthesign trustyourgut ruok dentistbondibeach dentistbondi ,2019-09-10,0,0,1,0,0,0,1,0,0,2
14129,,,australia celebr r u ok day septemb xcxana nation day action wexexxr encourag everyon toxcxatrust sign trust gut amp ask r uxcxaoknnlearn morexcxan trustthesign trustyourgut ruok dentistcampbelltown ,2019-09-10,0,0,1,0,0,0,1,0,0,2
14130,,,australia celebr r u ok day septemb xcxana nation day action wexexxr encourag everyon toxcxatrust sign trust gut amp ask r uxcxaoknnlearn morexcxan trustthesign trustyourgut ruok dentistyeronga ,2019-09-10,0,0,1,0,0,0,1,0,0,2
14131,,,australia celebr r u ok day septemb xcxana nation day action wexexxr encourag everyon toxcxatrust sign trust gut amp ask r uxcxaoknnlearn morexcxan trustthesign trustyourgut ruok dentistmoorabbin ,2019-09-10,0,0,1,0,0,0,1,0,0,2
14132,,,australia celebr r u ok day septemb xcxana nation day action wexexxr encourag everyon toxcxatrust sign trust gut amp ask r uxcxaoknnlearn morexcxan trustthesign trustyourgut ruok dentistnorthlak ,2019-09-10,0,0,1,0,0,0,1,0,0,2
14133,,,australia celebr r u ok day septemb xcxana nation day action wexexxr encourag everyon toxcxatrust sign trust gut amp ask r uxcxaoknnlearn morexcxan trustthesign trustyourgut ruok dentistwantirnasouth ,2019-09-10,0,0,1,0,0,0,1,0,0,2
14134,,,xexxxefxbxfnnmi armour shini cover scar mani battl sever mental illnessnnmi soul sxexxa,2019-09-10,1,0,1,1,0,2,0,1,0,1
14135,,,xexxxefxbxfnnmi armour shini cover scar mani battl sever mental illnessnnmi soul shini glow know depress anxieti ever go defeat menndepress anxieti worldsuicidepreventionday mentalhealth ruokday,2019-09-10,1,1,1,2,1,4,1,2,0,2
14136,,,stronger togethernnthi messag deadli aborigin mental health worker sue larissa paxexxa,2019-09-10,1,0,0,0,0,1,0,1,0,0
14137,,,thursday kii silent second everi hour xfxfxaxab hope silenc act reminxexxa,2019-09-10,0,1,0,0,1,0,1,0,1,1
14138,,,australia celebr r u ok day septemb xcxana nation day action wexexxr encourag everyon toxcxatrust sign trust gut amp ask r uxcxaoknnlearn morexcxan trustthesign trustyourgut ruok dentistfortitudevalley ,2019-09-10,0,0,1,0,0,0,1,0,0,2
14139,,,pm speak letter griev mother lost yr old son suicid ad unbear hurtxexxa,2019-09-10,0,2,0,0,1,2,1,2,0,1
14140,,,australia celebr r u ok day septemb xcxana nation day action wexexxr encourag everyon toxcxatrust sign trust gut amp ask r uxcxaoknnlearn morexcxan trustthesign trustyourgut ruok dentistwarrnambool ,2019-09-10,0,0,1,0,0,0,1,0,0,2
14141,,,australia celebr r u ok day septemb xcxana nation day action wexexxr encourag everyon toxcxatrust sign trust gut amp ask r uxcxaoknnlearn morexcxan trustthesign trustyourgut ruok dentistgosnel ,2019-09-10,0,0,1,0,0,0,1,0,0,2
14142,,,stronger togethernnthi messag deadli aborigin mental health worker sue larissa paxexxa,2019-09-10,1,0,0,0,0,1,0,1,0,0
14143,,,australia celebr r u ok day septemb xcxana nation day action wexexxr encourag everyon toxcxatrust sign trust gut amp ask r uxcxaoknnlearn morexcxan trustthesign trustyourgut ruok dentistnorlan ,2019-09-10,0,0,1,0,0,0,1,0,0,2
14144,,,australia celebr r u ok day septemb xcxana nation day action wexexxr encourag everyon toxcxatrust sign trust gut amp ask r uxcxaoknnlearn morexcxan trustthesign trustyourgut ruok dentisthopperscross ,2019-09-10,0,0,1,0,0,0,1,0,0,2
14145,,,australia celebr r u ok day septemb xcxana nation day action wexexxr encourag everyon toxcxatrust sign trust gut amp ask r uxcxaoknnlearn morexcxan trustthesign trustyourgut ruok dentistkellyvilleridg ,2019-09-10,0,0,1,0,0,0,1,0,0,2
14146,,,stronger togethernnthi messag deadli aborigin mental health worker sue larissa paxexxa,2019-09-10,1,0,0,0,0,1,0,1,0,0
14147,,,suicid lead caus death australian age work togeth prevent suicid rais awar encourag convers importantyoucantalk worldsuicidepreventionday ruokday wspd xfxfxexxefxbxfxfxfxexxefxbxfxfxfxexxefxbxf ,2019-09-10,1,1,1,2,0,1,1,1,1,0
14148,,,dont need expert reach good friend great listen ruokday ,2019-09-10,0,1,0,0,2,0,3,0,1,3
14149,,,whilst appreci ruokday concept one respond question isnt deliv genuin fashionnlast year spent day tear overheard mani peopl askrespond superfici sarcast manner,2019-09-10,0,0,0,0,0,1,1,0,0,0
14150,,,ruokday less week away check ruokstrongertogeth resourc kit help commun tool txexxa,2019-09-10,0,0,0,0,0,0,0,0,0,0
14151,,,stronger togethernnthi messag deadli aborigin mental health worker sue larissa paxexxa,2019-09-10,1,0,0,0,0,1,0,1,0,0
14152,,,thursday kii silent second everi hour xfxfxaxab hope silenc act axexxa,2019-09-10,0,1,0,0,1,0,1,0,1,1
14153,,,thursday kii silent second everi hour xfxfxaxab hope silenc act reminxexxa,2019-09-10,0,1,0,0,1,0,1,0,1,1
14154,,,cara link health thursday inform come take carexexxa,2019-09-10,0,0,0,0,0,0,0,0,0,1
14155,,,stronger togethernnthi messag deadli aborigin mental health worker sue larissa part social emot wellb team stand solid groundnruokday strongertogeth wspd ,2019-09-10,1,0,0,0,0,1,1,1,0,1
14156,,,ruokday thursday septemb year encourag everyon trust sign trust gut amp ask r u ok ixexxa,2019-09-10,0,0,1,0,0,0,0,0,0,2
14157,,,ruokday thursday septemb year encourag everyon trust sign trust gut amp ask r u ok ixexxa,2019-09-10,0,0,1,0,0,0,0,0,0,2
14158,,,cara link health thursday inform come take carexexxa,2019-09-10,0,0,0,0,0,0,0,0,0,1
14159,,,life throw curvebal one hit need support mate nnlearn ask ruok ,2019-09-10,1,0,0,0,0,1,1,0,0,1
14160,,,ruokday one week away involv learn trust sign trust gut amp ask ruok conversatxexxa,2019-09-10,0,0,1,0,0,0,1,0,0,2
14161,,,ruokday day thursday australian ejourn advanc mentalhealth informitsxexxa,2019-09-09,0,0,0,0,0,0,0,0,0,0
14162,,,ruokday day thursday australian ejourn advanc mentalhealth informit health collect find nruok ,2019-09-09,0,0,0,0,0,0,0,0,0,0
14163,,,ruokday thursday septemb year encourag everyon trust sign trust gut amp ask r u ok ixexxa,2019-09-09,0,0,1,0,0,0,0,0,0,2
14164,,,rumour field mine servic group director jason holt show bake prowess serv delici cupcak year bbq breakfast make sure bake enough regist cupcak breakfast ,2019-09-09,0,0,0,0,0,0,3,0,0,2
14165,,,fair warn recycl thread day time ruokday even frustrat,2019-09-09,0,2,0,1,0,1,1,0,1,1
14166,,,ask question go r u ok trustthesign ruokday ,2019-09-09,0,0,0,0,0,0,1,0,0,0
14167,,,ruokday thursday septemb year encourag everyon trust sign trust gut amp ask r u ok ixexxa,2019-09-09,0,0,1,0,0,0,0,0,0,2
14168,,,thursday septemb r u ok day nation day action dedic remind everyon everi day day txexxa,2019-09-09,0,0,0,0,0,0,1,0,0,1
14169,,,health safeti wellb peopl hand partner former tv amp radio host mark aiston spread word ruokday fli flag day ,2019-09-09,0,0,0,0,0,0,3,0,0,1
14170,,,ruokday thursday septemb social dog compani invit sydney local commun particip free feel good dogrel activ work friscoxexx hotel woolloomooloo norfolk hotel redfern ,2019-09-09,0,1,0,0,1,0,1,0,1,1
14171,,,ruokday thursday septemb year encourag everyon trust sign trust gut amp ask r u ok ixexxa,2019-09-09,0,0,1,0,0,0,0,0,0,2
